1145	187.12
1146	823.94
1147	371.60
1148	783.64
1149	929.32
1150	387.98
1151	861.42
1152	726.21
1153	298.07
1154	53.85
1155	183.61
1156	58.99
1157	786.96
1158	561.12
1159	808.94
1160	722.25
1161	803.26
1162	513.08
1163	730.19
1164	15.09
1165	52.25
1166	582.27
1167	92.84
1168	96.66
1169	530.84
1170	836.85
1171	400.87
1172	582.44
1173	742.93
1174	334.26
1175	699.77
1176	243.90
1177	599.37
1178	776.32
1179	460.45
1180	345.55
1181	846.44
1182	290.27
1183	804.76
1184	521.54
1185	974.36
1186	3.34
1187	348.23
1188	14.44
1189	105.68
1190	192.14
1191	461.66
1192	544.18
1193	273.95
1194	262.17
1195	347.07
1196	762.25
1197	452.59
1198	310.09
1199	369.76
1200	128.16
1201	913.56
1202	573.84
1203	609.62
1204	788.88
1205	713.41
1206	450.41
1207	237.54
1208	242.60
1209	371.60
1210	65.78
1211	660.03
1212	751.31
1213	441.08
1214	291.82
1215	292.81
1216	84.52
1217	967.62
1218	918.67
1219	593.61
1220	838.74
1221	48.78
1222	386.26
1223	151.31
1224	461.68
1225	839.88
1226	957.24
1227	849.57
1228	263.71
1229	463.49
1230	563.47
1231	806.80
1232	792.47
1233	251.35
1234	638.26
1235	932.25
1236	204.58
1237	988.51
1238	780.09
1239	468.66
1240	363.38
1241	828.38
1242	196.81
1243	613.35
1244	669.28
1245	76.68
1246	696.04
1247	906.64
1248	300.70
1249	71.95
1250	858.02
1251	852.21
1252	870.74
1253	280.97
1254	218.03
1255	582.28
1256	800.47
1257	749.19
1258	305.35
1259	960.94
1260	388.29
1261	298.77
1262	527.35
1263	61.72
1264	905.95
1265	320.61
1266	434.63
1267	858.01
1268	587.83
1269	146.82
1270	293.82
1271	946.71
1272	798.60
1273	531.90
1274	128.88
1275	775.16
1276	472.31
1277	367.51
1278	243.38
1279	567.57
1280	430.89
1281	655.34
1282	688.59
1283	192.14
1284	816.09
1285	428.36
1286	814.83
1287	167.30
1288	452.13
1289	380.33
1290	866.37
1291	172.52
1292	157.50
1293	45.54
1294	617.32
1295	624.36
1296	227.92
1297	710.89
1298	367.62
1299	514.83
1300	669.88
1301	65.58
1302	918.20
1303	310.34
1304	153.13
1305	83.47
1306	984.58
1307	405.88
1308	950.82
1309	649.99
1310	300.52
1311	234.64
1312	643.10
1313	72.87
1314	700.76
1315	175.10
1316	524.32
1317	136.59
1318	0.24
1319	457.73
1320	398.35
1321	673.81
1322	665.16
1323	627.18
1324	797.88
1325	70.03
1326	87.70
1327	675.38
1328	576.47
1329	869.19
1330	812.26
1331	456.70
1332	598.65
1333	378.07
1334	966.95
1335	258.57
1336	446.38
1337	977.81
1338	700.47
1339	887.44
1340	601.18
1341	344.26
1342	716.61
1343	644.25
1344	981.09
1345	75.72
1346	847.48
1347	966.02
1348	439.10
1349	623.85
1350	768.61
1351	767.98
1352	754.12
1353	384.32
1354	83.30
1355	197.75
1356	172.77
1357	614.02
1358	206.31
1359	522.91
1360	620.29
1361	739.83
1362	838.38
1363	575.16
1364	578.90
1365	862.32
1366	926.71
1367	401.63
1368	491.73
1369	670.21
1370	659.71
1371	968.21
1372	326.17
1373	168.82
1374	795.76
1375	469.56
1376	270.60
1377	228.94
1378	746.55
1379	926.92
1380	871.44
1381	220.83
1382	493.71
1383	938.45
1384	761.73
1385	573.20
1386	451.16
1387	11.08
1388	733.48
1389	414.37
1390	417.09
1391	421.32
1392	792.02
1393	99.86
1394	298.37
1395	82.51
1396	707.83
1397	822.66
1398	77.59
1399	958.75
1400	803.79
1401	212.73
1402	654.88
1403	620.34
1404	324.97
1405	392.54
1406	408.18
1407	30.85
1408	67.63
1409	778.09
1410	200.93
1411	652.13
1412	181.29
1413	301.20
1414	197.15
1415	239.71
1416	118.25
1417	410.00
1418	504.58
1419	955.15
1420	467.52
1421	92.66
1422	758.66
1423	663.75
1424	576.19
1425	392.25
1426	577.70
1427	704.97
1428	344.12
1429	565.69
1430	787.80
1431	682.38
1432	879.82
1433	672.66
1434	531.16
1435	21.37
1436	772.48
1437	735.29
1438	684.88
1439	986.39
1440	188.28
1441	846.55
1442	322.24
1443	525.39
1444	712.11
1445	363.83
1446	493.45
1447	288.22
1448	972.29
1449	50.39
1450	964.62
1451	231.15
1452	972.07
1453	708.12
1454	514.88
1455	725.77
1456	285.26
1457	134.22
1458	876.86
1459	387.91
1460	105.74
1461	899.20
1462	401.47
1463	817.05
1464	813.80
1465	263.53
1466	86.31
1467	811.58
1468	86.43
1469	555.59
1470	224.79
1471	871.10
1472	492.64
1473	3.21
1474	105.98
1475	36.79
1476	166.44
1477	493.71
1478	487.61
1479	575.01
1480	895.41
1481	71.05
1482	686.31
1483	683.43
1484	822.35
1485	739.84
1486	245.84
1487	346.62
1488	746.84
1489	754.26
1490	734.28
1491	866.40
1492	462.50
1493	312.18
1494	561.84
1495	717.34
1496	241.18
1497	901.54
1498	47.33
1499	999.71
1500	665.69
1501	513.11
1502	946.17
1503	981.09
1504	357.61
1505	931.55
1506	514.74
1507	351.10
1508	866.14
1509	501.67
1510	951.54
1511	564.83
1512	806.91
1513	396.52
1514	565.69
1515	678.79
1516	219.25
1517	427.57
1518	890.63
1519	375.66
1520	297.28
1521	239.15
1522	197.84
1523	601.01
1524	118.87
1525	768.73
1526	568.51
1527	435.08
1528	396.35
1529	313.36
1530	256.73
1531	573.78
1532	431.05
1533	127.26
1534	187.44
1535	412.69
1536	821.06
1537	102.91
1538	504.67
1539	918.73
1540	146.35
1541	297.25
1542	730.04
1543	798.64
1544	526.38
1545	834.13
1546	468.52
1547	189.73
1548	395.59
1549	165.67
1550	2.86
1551	875.02
1552	820.87
1553	825.70
1554	49.84
1555	428.75
1556	530.96
1557	859.11
1558	475.91
1559	182.74
1560	370.95
1561	252.92
1562	702.46
1563	845.16
1564	528.65
1565	663.98
1566	86.45
1567	174.69
1568	82.56
1569	747.89
1570	914.57
1571	603.23
1572	991.57
1573	837.41
1574	908.79
1575	766.79
1576	940.45
1577	691.95
1578	3.95
1579	552.31
1580	588.50
1581	935.48
1582	380.10
1583	687.93
1584	883.45
1585	614.80
1586	479.01
1587	781.82
1588	815.33
1589	107.14
1590	305.74
1591	922.95
1592	153.12
1593	155.32
1594	34.66
1595	458.29
1596	375.99
1597	657.09
1598	684.78
1599	444.65
1600	237.49
1601	912.95
1602	261.30
1603	749.71
1604	649.08
1605	374.85
1606	825.81
1607	773.38
1608	133.45
1609	881.13
1610	483.04
1611	485.22
1612	56.82
1613	827.45
1614	380.35
1615	698.38
1616	965.86
1617	715.92
1618	629.85
1619	321.18
1620	683.03
1621	948.11
1622	304.41
1623	391.86
1624	118.66
1625	905.12
1626	171.17
1627	292.40
1628	723.05
1629	757.54
1630	389.35
1631	818.58
1632	779.45
1633	257.69
1634	546.09
1635	940.37
1636	775.84
1637	455.90
1638	746.77
1639	134.14
1640	168.58
1641	261.72
1642	965.72
1643	486.90
1644	362.67
1645	32.58
1646	662.38
1647	698.44
1648	218.02
1649	305.85
1650	940.10
1651	540.42
1652	319.79
1653	529.63
1654	978.29
1655	461.22
1656	444.63
1657	60.55
1658	967.74
1659	608.79
1660	3.17
1661	187.12
1662	582.03
1663	850.78
1664	827.44
1665	621.61
1666	224.62
1667	103.15
1668	495.80
1669	915.90
1670	12.68
1671	713.70
1672	414.97
1673	915.13
1674	648.02
1675	199.00
1676	157.33
1677	458.62
1678	121.40
1679	830.99
1680	485.18
1681	518.30
1682	120.30
1683	979.81
1684	189.19
1685	700.14
1686	238.03
1687	457.26
1688	691.48
1689	511.66
1690	992.69
1691	770.63
1692	166.02
1693	255.62
1694	6.52
1695	715.35
1696	834.25
1697	602.85
1698	983.08
1699	573.13
1700	768.66
1701	773.06
1702	87.75
1703	208.01
1704	98.37
1705	248.01
1706	649.43
1707	221.83
1708	633.03
1709	597.33
1710	73.93
1711	272.43
1712	899.06
1713	631.55
1714	580.54
1715	990.28
1716	690.12
1717	783.77
1718	358.54
1719	396.43
1720	808.11
1721	814.06
1722	509.91
1723	111.56
1724	90.46
1725	569.92
1726	218.65
1727	824.61
1728	322.21
1729	510.87
1730	259.78
1731	856.55
1732	481.29
1733	53.88
1734	525.65
1735	939.04
1736	374.37
1737	697.15
1738	256.51
1739	955.39
1740	370.82
1741	357.34
1742	325.45
1743	9.08
1744	36.51
1745	810.54
1746	913.06
1747	800.54
1748	155.81
1749	90.54
1750	208.19
1751	925.93
1752	897.83
1753	173.47
1754	164.54
1755	829.73
1756	986.75
1757	198.99
1758	38.18
1759	901.66
1760	890.03
1761	897.43
1762	247.32
1763	118.25
1764	646.08
1765	246.69
1766	469.21
1767	708.38
1768	885.69
1769	822.11
1770	563.59
1771	534.02
1772	918.97
1773	312.56
1774	260.62
1775	420.09
1776	895.44
1777	968.55
1778	572.25
1779	731.89
1780	732.41
1781	348.71
1782	59.80
1783	116.21
1784	312.82
1785	705.08
1786	116.98
1787	641.71
1788	309.25
1789	943.33
1790	431.94
1791	358.98
1792	259.80
1793	775.58
1794	539.70
1795	880.43
1796	213.63
1797	800.40
1798	546.28
1799	533.38
1800	255.05
1801	754.16
1802	983.07
1803	3.51
1804	45.67
1805	598.05
1806	960.28
1807	332.20
1808	49.86
1809	119.63
1810	844.74
1811	432.99
1812	44.57
1813	856.40
1814	294.36
1815	445.65
1816	523.91
1817	269.50
1818	941.25
1819	875.78
1820	776.19
1821	71.95
1822	620.73
1823	100.83
1824	822.64
1825	615.80
1826	817.70
1827	744.80
1828	82.30
1829	262.48
1830	166.96
1831	401.76
1832	214.38
1833	465.02
1834	79.83
1835	737.67
1836	315.43
1837	698.21
1838	396.64
1839	39.73
1840	668.91
1841	659.03
1842	599.95
1843	58.04
1844	219.22
1845	341.88
1846	875.55
1847	213.14
1848	944.73
1849	508.03
1850	254.30
1851	883.18
1852	58.89
1853	511.29
1854	11.39
1855	624.41
1856	475.56
1857	399.68
1858	464.83
1859	264.43
1860	743.10
1861	597.37
1862	525.90
1863	656.23
1864	740.26
1865	952.66
1866	480.98
1867	333.02
1868	769.10
1869	243.11
1870	172.79
1871	859.35
1872	756.08
1873	787.00
1874	437.27
1875	708.97
1876	732.01
1877	15.46
1878	262.75
1879	346.81
1880	48.18
1881	454.29
1882	681.54
1883	924.78
1884	988.49
1885	104.50
1886	767.62
1887	872.34
1888	820.22
1889	640.92
1890	514.61
1891	847.37
1892	965.52
1893	564.36
1894	788.84
1895	203.58
1896	757.39
1897	311.28
1898	112.38
1899	626.31
1900	727.73
1901	473.69
1902	652.65
1903	920.19
1904	781.08
1905	987.50
1906	320.45
1907	2.56
1908	395.79
1909	184.23
1910	162.83
1911	131.25
1912	303.64
1913	639.95
1914	297.10
1915	383.65
1916	933.23
1917	807.73
1918	800.62
1919	639.83
1920	681.96
1921	95.51
1922	929.48
1923	746.84
1924	659.57
1925	312.51
1926	564.71
1927	69.64
1928	820.39
1929	977.48
1930	342.51
1931	394.54
1932	3.40
1933	133.52
1934	603.31
1935	441.68
1936	574.12
1937	956.92
1938	309.43
1939	46.86
1940	267.52
1941	99.74
1942	874.81
1943	388.62
1944	589.38
1945	780.29
1946	492.66
1947	818.83
1948	419.35
1949	571.83
1950	427.18
1951	630.90
1952	288.36
1953	764.60
1954	656.50
1955	208.90
1956	988.38
1957	427.83
1958	408.75
1959	375.88
1960	711.14
1961	65.15
1962	476.18
1963	884.81
1964	910.25
1965	773.87
1966	179.60
1967	414.51
1968	833.52
1969	575.07
1970	448.27
1971	81.82
1972	68.94
1973	609.21
1974	49.96
1975	725.00
1976	420.97
1977	265.32
1978	101.37
1979	921.79
1980	55.34
1981	489.87
1982	744.45
1983	907.60
1984	81.64
1985	265.51
1986	476.18
1987	507.69
1988	955.33
1989	583.41
1990	584.61
1991	459.90
1992	495.99
1993	620.69
1994	345.08
1995	586.87
1996	746.87
1997	907.02
1998	350.81
1999	599.26
2000	28.73
2001	389.82
2002	244.98
2003	45.43
2004	664.04
2005	916.87
2006	152.32
2007	271.65
2008	281.38
2009	627.53
2010	762.04
2011	776.45
2012	175.43
2013	28.21
2014	839.78
2015	985.37
2016	279.62
2017	488.69
2018	621.68
2019	671.03
2020	226.54
2021	977.77
2022	460.89
2023	208.79
2024	7.54
2025	747.79
2026	301.43
2027	618.11
2028	713.50
2029	915.91
2030	957.09
2031	257.47
2032	712.02
2033	271.52
2034	17.92
2035	10.32
2036	2.10
2037	586.59
2038	31.21
2039	215.26
2040	549.99
2041	825.44
2042	891.33
2043	874.99
2044	81.53
2045	462.37
2046	839.91
2047	952.96
2048	177.75
2049	775.32
2050	940.45
2051	78.61
2052	973.77
2053	619.67
2054	141.70
2055	586.03
2056	456.22
2057	271.51
2058	590.64
2059	250.01
2060	526.26
2061	570.65
2062	811.07
2063	233.92
2064	271.81
2065	566.06
2066	378.29
2067	127.26
2068	423.78
2069	583.50
2070	374.86
2071	301.95
2072	295.73
2073	620.35
2074	268.56
2075	371.56
2076	427.41
2077	463.86
2078	637.89
2079	152.09
2080	475.20
2081	905.54
2082	259.69
2083	447.94
2084	680.53
2085	901.49
2086	429.25
2087	425.17
2088	261.11
2089	949.72
2090	351.75
2091	933.22
2092	203.73
2093	842.99
2094	332.16
2095	493.85
2096	65.49
2097	729.83
2098	823.84
2099	901.81
2100	875.29
2101	616.72
2102	137.49
2103	943.47
2104	152.76
2105	540.24
2106	834.20
2107	791.50
2108	137.66
2109	547.56
2110	762.75
2111	125.54
2112	980.15
2113	598.66
2114	529.01
2115	377.60
2116	929.82
2117	551.42
2118	348.41
2119	602.13
2120	95.14
2121	868.62
2122	272.49
2123	96.81
2124	226.06
2125	445.51
2126	74.39
2127	613.51
2128	260.49
2129	375.48
2130	29.81
2131	735.40
2132	470.90
2133	79.88
2134	637.88
2135	572.12
2136	436.45
2137	927.26
2138	96.12
2139	495.32
2140	659.02
2141	237.67
2142	434.03
2143	240.33
2144	937.28
2145	843.10
2146	146.19
2147	578.83
2148	54.05
2149	679.54
2150	238.30
2151	105.18
2152	445.06
2153	780.62
2154	227.59
2155	838.62
2156	861.50
2157	33.86
2158	950.02
2159	415.77
2160	979.31
2161	422.14
2162	598.96
2163	173.80
2164	304.86
2165	42.59
2166	709.05
2167	95.90
2168	692.77
2169	257.18
2170	358.29
2171	76.46
2172	555.19
2173	551.25
2174	343.02
2175	941.14
2176	248.53
2177	909.12
2178	532.35
2179	957.18
2180	897.73
2181	927.39
2182	600.57
2183	905.76
2184	88.67
2185	596.97
2186	524.76
2187	766.25
2188	948.98
2189	497.63
2190	343.12
2191	447.09
2192	106.82
2193	120.70
2194	816.06
2195	899.39
2196	682.16
2197	154.60
2198	809.24
2199	977.75
2200	538.24
2201	554.31
2202	336.49
2203	317.29
2204	756.76
2205	454.07
2206	951.58
2207	885.45
2208	801.48
2209	540.21
2210	708.61
2211	92.37
2212	793.98
2213	936.53
2214	792.73
2215	800.63
2216	571.43
2217	114.18
2218	65.59
2219	954.09
2220	276.07
2221	789.56
2222	845.08
2223	975.67
2224	221.70
2225	406.21
2226	94.15
2227	156.99
2228	269.75
2229	318.85
2230	557.34
2231	518.85
2232	154.63
2233	777.86
2234	181.67
2235	818.31
2236	842.95
2237	786.92
2238	316.74
2239	68.57
2240	708.01
2241	732.71
2242	876.78
2243	197.91
2244	887.52
2245	410.38
2246	726.96
2247	269.74
2248	504.11
2249	424.28
2250	944.17
2251	311.65
2252	692.74
2253	550.24
2254	747.93
2255	597.16
2256	520.59
2257	493.16
2258	165.73
2259	243.57
2260	3.24
2261	981.77
2262	460.32
2263	544.05
2264	529.81
2265	35.47
2266	541.96
2267	403.16
2268	898.03
2269	518.01
2270	836.30
2271	351.32
2272	786.77
2273	754.26
2274	923.55
2275	430.88
2276	537.63
2277	833.41
2278	361.14
2279	745.97
2280	294.44
2281	171.95
2282	34.59
2283	938.19
2284	546.43
2285	864.79
2286	978.97
2287	247.62
2288	424.89
2289	659.55
2290	690.86
2291	928.55
2292	957.81
2293	518.53
2294	509.92
2295	835.78
2296	552.57
2297	662.72
2298	846.47
2299	636.67
2300	939.51
2301	45.21
2302	345.13
2303	478.88
2304	319.67
2305	420.66
2306	842.27
2307	922.33
2308	77.15
2309	354.94
2310	163.81
2311	716.59
2312	764.18
2313	693.37
2314	373.04
2315	262.85
2316	119.47
2317	952.92
2318	42.41
2319	91.32
2320	403.96
2321	282.38
2322	80.39
2323	551.67
2324	423.12
2325	719.12
2326	531.71
2327	955.53
2328	45.25
2329	628.42
2330	800.95
2331	193.97
2332	190.74
2333	27.88
2334	630.03
2335	303.57
2336	839.45
2337	922.83
2338	995.78
2339	141.30
2340	904.17
2341	650.12
2342	256.68
2343	21.28
2344	16.40
2345	411.54
2346	472.23
2347	191.16
2348	992.98
2349	149.19
2350	687.81
2351	159.03
2352	764.37
2353	363.14
2354	102.09
2355	386.05
2356	670.13
2357	341.47
2358	691.08
2359	199.57
2360	368.42
2361	909.58
2362	326.80
2363	268.70
2364	237.45
2365	253.17
2366	240.43
2367	24.02
2368	984.82
2369	939.40
2370	185.11
2371	680.28
2372	518.82
2373	218.70
2374	777.74
2375	430.35
2376	817.80
2377	557.58
2378	364.85
2379	823.20
2380	943.93
2381	881.34
2382	100.50
2383	432.01
2384	910.55
2385	424.61
2386	246.70
2387	741.93
2388	828.04
2389	5.70
2390	489.29
2391	693.97
2392	661.82
2393	92.84
2394	231.54
2395	2.48
2396	617.85
2397	70.38
2398	214.48
2399	904.90
2400	455.94
2401	633.05
2402	459.89
2403	480.49
2404	643.77
2405	40.14
2406	280.91
2407	816.71
2408	668.75
2409	770.64
2410	172.13
2411	667.48
2412	221.22
2413	680.07
2414	236.15
2415	667.63
2416	290.65
2417	677.34
2418	962.44
2419	20.45
2420	263.17
2421	702.74
2422	768.81
2423	243.21
2424	16.10
2425	500.53
2426	989.96
2427	868.81
2428	76.01
2429	776.14
2430	484.42
2431	838.27
2432	752.41
2433	345.88
2434	26.20
2435	104.62
2436	541.57
2437	982.69
2438	778.11
2439	199.64
2440	86.73
2441	623.09
2442	526.70
2443	947.39
2444	305.43
2445	618.14
2446	209.73
2447	442.43
2448	166.03
2449	862.63
2450	952.87
2451	156.44
2452	950.96
2453	804.23
2454	166.58
2455	534.70
2456	34.38
2457	44.19
2458	635.92
2459	897.28
2460	400.64
2461	220.65
2462	692.35
2463	259.22
2464	561.13
2465	258.12
2466	512.89
2467	468.09
2468	433.53
2469	101.89
2470	683.63
2471	756.03
2472	174.41
2473	573.30
2474	473.76
2475	37.94
2476	706.55
2477	31.34
2478	514.59
2479	264.39
2480	583.75
2481	937.08
2482	582.70
2483	331.00
2484	901.41
2485	368.33
2486	723.20
2487	562.41
2488	530.11
2489	612.66
2490	630.71
2491	174.12
2492	739.31
2493	577.61
2494	155.19
2495	785.42
2496	423.94
2497	233.31
2498	928.95
2499	63.04
2500	266.91
2501	956.87
2502	174.82
2503	531.12
2504	184.41
2505	310.14
2506	488.93
2507	345.67
2508	581.01
2509	162.36
2510	242.53
2511	240.92
2512	245.57
2513	434.99
2514	286.63
2515	517.29
2516	402.46
2517	510.25
2518	706.95
2519	645.76
2520	618.30
2521	318.38
2522	337.47
2523	414.13
2524	290.32
2525	686.04
2526	837.93
2527	608.28
2528	364.86
2529	339.97
2530	446.39
2531	815.17
2532	246.62
2533	994.41
2534	93.52
2535	20.69
2536	339.32
2537	117.69
2538	407.50
2539	979.06
2540	885.41
2541	531.67
2542	632.60
2543	972.74
2544	392.95
2545	106.67
2546	426.79
2547	738.32
2548	337.67
2549	804.90
2550	107.38
2551	146.98
2552	489.28
2553	328.71
2554	557.47
2555	249.77
2556	919.93
2557	161.67
2558	613.29
2559	439.38
2560	675.32
2561	722.05
2562	744.96
2563	253.63
2564	319.86
2565	230.10
2566	783.91
2567	509.09
2568	970.00
2569	270.13
2570	993.74
2571	952.23
2572	414.81
2573	395.72
2574	740.88
2575	648.01
2576	967.12
2577	497.48
2578	681.33
2579	154.65
2580	43.12
2581	480.89
2582	544.41
2583	622.90
2584	656.73
2585	662.25
2586	268.19
2587	110.46
2588	938.58
2589	955.36
2590	966.62
2591	412.27
2592	734.72
2593	934.83
2594	804.17
2595	450.87
2596	866.89
2597	842.72
2598	622.39
2599	148.52
2600	756.60
2601	141.60
2602	498.96
2603	330.01
2604	926.27
2605	68.44
2606	973.43
2607	732.88
2608	684.81
2609	272.82
2610	885.79
2611	853.66
2612	414.94
2613	947.64
2614	816.94
2615	150.48
2616	245.31
2617	373.55
2618	616.99
2619	150.56
2620	297.47
2621	148.84
2622	470.68
2623	269.91
2624	691.30
2625	25.79
2626	604.34
2627	359.74
2628	776.70
2629	343.43
2630	56.65
2631	267.29
2632	28.49
2633	870.59
2634	119.19
2635	855.62
2636	875.72
2637	537.11
2638	521.06
2639	253.77
2640	235.37
2641	328.85
2642	38.42
2643	497.05
2644	49.10
2645	139.95
2646	100.38
2647	242.84
2648	460.40
2649	925.87
2650	544.95
2651	249.76
2652	169.16
2653	55.56
2654	536.78
2655	837.92
2656	617.23
2657	546.96
2658	274.80
2659	598.22
2660	663.09
2661	477.06
2662	346.01
2663	783.87
2664	678.15
2665	273.18
2666	888.62
2667	597.74
2668	493.58
2669	904.78
2670	396.29
2671	689.70
2672	881.01
2673	66.09
2674	45.78
2675	888.90
2676	544.22
2677	272.73
2678	811.24
2679	431.42
2680	976.78
2681	133.26
2682	175.98
2683	243.73
2684	96.90
2685	371.34
2686	357.31
2687	997.80
2688	987.07
2689	341.54
2690	522.11
2691	626.66
2692	912.75
2693	403.84
2694	630.17
2695	45.31
2696	732.22
2697	10.07
2698	172.74
2699	773.15
2700	120.23
2701	622.40
2702	277.75
2703	248.22
2704	643.09
2705	796.14
2706	601.30
2707	590.57
2708	359.20
2709	415.28
2710	185.93
2711	519.27
2712	64.12
2713	698.66
2714	144.98
2715	471.59
2716	714.37
2717	893.52
2718	45.93
2719	868.27
2720	650.40
2721	927.85
2722	86.37
2723	945.90
2724	53.99
2725	535.41
2726	911.81
2727	734.73
2728	442.21
2729	367.23
2730	539.30
2731	781.44
2732	995.17
2733	758.22
2734	751.75
2735	95.46
2736	618.10
2737	946.79
2738	276.51
2739	375.38
2740	979.84
2741	67.75
2742	139.33
2743	394.07
2744	307.14
2745	720.23
2746	141.46
2747	745.87
2748	433.74
2749	76.35
2750	793.05
2751	886.40
2752	937.46
2753	219.59
2754	238.90
2755	439.16
2756	863.62
2757	883.13
2758	948.47
2759	499.39
2760	923.57
2761	388.65
2762	991.39
2763	361.59
2764	472.97
2765	799.98
2766	18.18
2767	97.84
2768	63.21
2769	105.38
2770	536.36
2771	151.20
2772	862.14
2773	843.40
2774	496.11
2775	370.07
2776	945.28
2777	243.69
2778	872.97
2779	197.25
2780	87.14
2781	734.40
2782	176.37
2783	237.59
2784	981.79
2785	114.28
2786	699.94
2787	760.06
2788	454.63
2789	843.26
2790	154.52
2791	364.84
2792	969.45
2793	747.62
2794	996.60
2795	18.79
2796	264.25
2797	177.41
2798	809.15
2799	671.57
2800	468.69
2801	474.77
2802	389.43
2803	761.80
2804	216.74
2805	409.39
2806	46.27
2807	92.21
2808	908.48
2809	86.94
2810	449.92
2811	507.62
2812	191.51
2813	331.25
2814	364.68
2815	230.40
2816	653.12
2817	815.72
2818	306.56
2819	884.66
2820	90.14
2821	47.21
2822	104.12
2823	805.32
2824	976.12
2825	758.89
2826	323.38
2827	986.95
2828	505.49
2829	715.64
2830	582.15
2831	213.77
2832	631.09
2833	628.26
2834	772.19
2835	622.23
2836	103.94
2837	728.97
2838	254.30
2839	419.76
2840	869.33
2841	457.52
2842	771.44
2843	190.29
2844	671.88
2845	391.76
2846	512.59
2847	284.48
2848	954.78
2849	210.55
2850	508.40
2851	200.05
2852	254.88
2853	566.56
2854	311.78
2855	65.08
2856	367.99
2857	959.21
2858	401.50
2859	619.56
2860	466.84
2861	309.61
2862	545.11
2863	665.24
2864	672.06
2865	78.57
2866	838.03
2867	81.75
2868	237.49
2869	725.24
2870	663.50
2871	101.87
2872	250.19
2873	756.62
2874	426.79
2875	456.23
2876	593.69
2877	62.68
2878	934.97
2879	933.64
2880	462.67
2881	414.85
2882	121.75
2883	608.93
2884	825.69
2885	187.28
2886	383.06
2887	803.88
2888	935.18
2889	506.40
2890	190.98
2891	399.30
2892	428.15
2893	234.10
2894	192.17
2895	757.97
2896	464.16
2897	211.65
2898	572.82
2899	872.86
2900	697.96
2901	368.64
2902	736.84
2903	525.93
2904	591.55
2905	953.47
2906	816.25
2907	754.39
2908	427.81
2909	889.33
2910	106.86
2911	811.79
2912	974.20
2913	219.74
2914	77.65
2915	658.26
2916	104.83
2917	715.37
2918	960.16
2919	476.66
2920	508.19
2921	505.36
2922	709.35
2923	203.93
2924	236.39
2925	362.12
2926	679.27
2927	457.40
2928	550.85
2929	651.23
2930	735.18
2931	176.71
2932	892.40
2933	639.79
2934	231.64
2935	267.67
2936	199.78
2937	108.30
2938	175.16
2939	585.59
2940	839.04
2941	443.29
2942	320.91
2943	343.66
2944	303.26
2945	869.78
2946	960.83
2947	336.87
2948	430.96
2949	373.08
2950	793.59
2951	287.51
2952	844.94
2953	404.74
2954	718.76
2955	470.57
2956	663.72
2957	969.55
2958	535.24
2959	512.12
2960	483.20
2961	438.12
2962	447.62
2963	819.81
2964	831.00
2965	721.93
2966	213.73
2967	748.35
2968	214.08
2969	844.37
2970	772.31
2971	12.26
2972	561.98
2973	578.74
2974	144.35
2975	686.66
2976	935.38
2977	465.12
2978	638.65
2979	2.26
2980	971.63
2981	169.28
2982	559.15
2983	154.40
2984	472.45
2985	680.11
2986	76.27
2987	609.64
2988	96.23
2989	87.97
2990	68.40
2991	213.20
2992	959.07
2993	278.57
2994	845.61
2995	119.01
2996	519.84
2997	336.75
2998	660.00
2999	579.11
